Team,Year,Week,Win/Loss,Win Loss Factor,Home/Away,Points Scored,Points Allowed,3rd Down,3rd Down Allowed,Pass Yards,Pass Yards Allowed,Rush Yards,Rush Yards Allowed,Opp Team
9,3,11,0,-0.241355,1,-2.444444,0.333333,0.028058,-0.041004,-26.222222,-29.888889,1,-11.555556,10
11,3,11,0,-0.098121,1,0.444444,2.777778,0.040643,-0.040554,65,-80,-19.555556,14.555556,14
12,3,11,0,0.052698,0,-17.333333,-14.111111,-0.15213,-0.133832,-155.111111,-79.555556,13.666667,31.555556,15
16,3,11,1,0.179179,1,-0.355556,-7.488889,-0.049389,0.033421,0.777778,31.722222,2.277778,-3.277778,19
18,3,11,1,-0.241355,1,-8.888889,3.444444,-0.048798,0.061933,-34.555556,-19.111111,-66.222222,-3.888889,22
20,3,11,0,-0.658097,0,-2.055556,15.1,-0.005609,0.117733,-2.155556,108,-44.177778,4.222222,30
24,3,11,1,-0.074653,1,-4.444444,-4.666667,-0.043573,-0.090008,-86.444444,-14.777778,46.777778,-31,27
26,3,11,1,0.098121,1,4.222222,0.888889,0.074484,-0.03788,151,-11.555556,-49.888889,12.555556,28
1,3,12,0,-0.231059,1,-2.5,9,-0.133112,0.006723,23.4,32.8,-35.6,38.1,25
2,3,12,1,-0.149738,1,-14.4,-5.6,-0.137981,0.042726,-113.3,-49.9,21.8,33,15
3,3,12,0,0.122459,0,-2.5,5.6,-0.004186,0.020658,-30,13.6,46.3,-29.5,5
6,3,12,1,0,0,2.4,0.7,0.068417,-0.040271,32.2,8.1,-7,26.2,7
8,3,12,1,-0.063223,0,-6.4,4.2,-0.0782,0.094953,-41.4,85,-58.6,20.4,11
9,3,12,1,0,0,3.3,-2,0.102478,-0.045508,25.9,-39.2,-33.1,19.2,14
10,3,12,0,0.108599,0,3.8,0.8,0.091891,0.005143,-3.8,-4.6,27.3,44.7,31
12,3,12,0,0.503256,1,0.4,-8.4,-0.106076,-0.103921,-89.4,-55.7,9.9,3.6,13
17,3,12,1,0.122459,0,8.2,0.2,-0.017628,0.018423,7.1,74.8,0,28.8,18
19,3,12,0,-0.353518,1,-0.1,13.3,0.06829,0.016106,88.9,55.1,14.2,11.2,28
20,3,12,0,-0.317574,0,-1.8,8.1,-0.007649,0.139584,-76.9,33.3,-22.8,8.3,22
21,3,12,0,0.440034,1,7.8,1.6,0.04102,-0.059734,117.9,43.5,-14.4,-6.8,24
23,3,12,0,0.244919,0,5.8,3.3,0.035712,0.034302,40.7,1.8,10.9,19.4,29
26,3,12,1,0.635149,0,7.4,-10.9,0.066496,-0.139987,47.5,-57.8,24.1,-18.7,27
0,3,13,0,0.172774,1,0.818182,-3.272727,-0.043922,-0.109444,-76.454545,-22.181818,59.363636,-11.181818,27
1,3,13,1,0,0,3.909091,-3.818182,0.004709,0.0151,36.363636,-15.545455,-41.636364,51.181818,3
2,3,13,1,0.629253,0,8.090909,-5.363636,0.01573,0.069979,-2.090909,48.545455,9.545455,21.181818,11
4,3,13,1,0.241355,0,0.545455,-4.909091,-0.063487,-0.031805,-40.272727,-64.909091,-2.909091,-11.545455,13
5,3,13,1,0,1,-1.454545,-3.727273,-0.021406,-0.064985,-35.090909,2,4.363636,-16.181818,6
7,3,13,0,0.172774,1,5.545455,-5.363636,0.034097,-0.029561,25.363636,-34,14.181818,-35.636364,8
9,3,13,0,-0.241355,0,-1.181818,-1.363636,0.046126,-0.059359,-8.545455,-26.181818,2.545455,-10.545455,10
12,3,13,0,0,1,-14.454545,-10,-0.14574,-0.099917,-124.545455,-48.181818,-0.272727,21.090909,15
14,3,13,0,-0.241355,0,-7.727273,-0.909091,-0.015585,-0.003838,-53.454545,-40.818182,60.909091,-34.181818,17
16,3,13,1,-0.117002,1,2,3.363636,0.063558,0.039335,16.181818,64.272727,62.272727,36.545455,31
18,3,13,1,0.098121,0,-3.545455,-5.272727,-0.083225,0.032073,-6.181818,-35.545455,-61.818182,-12.636364,19
20,3,13,1,-0.379751,1,-3.363636,3.363636,-0.008701,0.052491,-58.636364,51.181818,14.909091,-25.454545,23
21,3,13,1,0.062177,1,0.181818,1.090909,0.030922,-0.046403,23.454545,32.636364,-35.727273,-27.454545,22
24,3,13,0,-0.5546,0,-4.272727,9.727273,-0.121683,0.033905,1.181818,28.545455,-15.545455,20.090909,25
26,3,13,0,-0.052698,0,-0.090909,1.545455,0.061108,-0.045018,106.727273,17.636364,-50.181818,-0.090909,30
28,3,13,1,0.241355,1,0.727273,-6.454545,0.023731,-0.04641,-37.363636,-39,21.272727,-7.909091,29
0,3,14,0,0.086516,0,4.166667,1.833333,0.024452,-0.007323,9,-13.416667,33,14.75,24
1,3,14,1,0.122459,0,-0.916667,-2.5,-0.039493,-0.051358,-28.5,-3.75,11.75,6.666667,6
2,3,14,1,0.548633,1,7.583333,-3,0.0325,0.02563,5.083333,16.166667,40.416667,39.25,7
3,3,14,1,0.108599,1,-4,0.833333,-0.021814,-0.056168,-19.166667,3.166667,-8.416667,-26.166667,14
4,3,14,1,0,1,0.583333,-4.833333,0.017441,-0.042397,27,-24.916667,3.166667,-27.5,10
5,3,14,1,0.2773,1,-3.333333,-10.916667,-0.002816,-0.103339,17.333333,-58.333333,-51.666667,-20.916667,20
8,3,14,1,0.063223,1,-4.666667,2.416667,-0.054495,0.070775,-33.5,62.75,-46.166667,14.333333,11
9,3,14,0,-0.503256,0,-16.666667,-4.166667,-0.05792,-0.066337,-118.25,-71.416667,-5.333333,13.916667,15
12,3,14,1,0.635149,0,2.416667,-12.333333,-0.073053,-0.047061,-23.666667,-16.25,-25.333333,8.416667,19
13,3,14,1,0,1,3.5,-1.666667,0.107418,-0.005188,59.333333,38,21.5,15.583333,18
16,3,14,1,0,1,-2.166667,-0.5,-0.05701,0.115888,-52.416667,34.5,31.583333,32.833333,21
17,3,14,0,0.122459,0,0.5,-2.416667,-0.021141,0.021095,-28.916667,62.5,-24.75,-26.916667,23
22,3,14,1,0.255398,1,2.75,-2.916667,-0.042871,-0.077466,-4.083333,2.75,49.166667,-9.5,27
25,3,14,0,0,0,-2.25,-6.083333,0.011928,-0.023307,-104.583333,2.916667,35.25,-32.916667,26
28,3,14,1,-0.193083,1,-3.583333,0.916667,-0.037179,-0.037612,-37.916667,29.833333,-15.416667,-2,30
29,3,14,0,-0.244919,0,0.333333,2.583333,0.019133,0.016213,-36.75,14.666667,25,25.75,31
0,3,15,1,0,0,5.538462,-2.923077,0.036593,-0.078563,-14.461538,-35.307692,57,-1.846154,8
1,3,15,1,-0.289776,1,-4.846154,-0.846154,-0.010882,-0.084976,-36.846154,-6.615385,-24.230769,-17,2
3,3,15,0,-0.339476,0,-5.538462,11.461538,-0.120411,0.007044,-10.153846,38.076923,-2.384615,3.230769,25
4,3,15,0,0.456479,0,3.307692,-5.230769,0.011745,-0.05931,-13.923077,0.538462,38.384615,-22,6
5,3,15,1,0,0,-5.230769,-4.615385,-0.056612,0.038819,-68.615385,-24.153846,-30.538462,1.846154,21
7,3,15,0,-0.339476,1,-8.538462,-2.769231,-0.064986,0.010248,-17.153846,-2.153846,-28.538462,-59,23
9,3,15,0,-0.358357,1,-1,4.692308,0.079106,-0.036344,-34,-0.384615,24.769231,32.615385,31
10,3,15,1,0.583829,1,4.846154,-2.615385,0.00634,0.038149,-22.307692,57.846154,-8.307692,12.076923,11
12,3,15,1,0.629253,0,6.076923,-8.692308,-0.008043,-0.114577,7.769231,-5.538462,-5.153846,7,14
13,3,15,1,-0.466827,0,-15.307692,-4.153846,-0.018222,0.005765,-52.538462,-7.615385,-12.538462,15.923077,15
16,3,15,0,0.496753,0,1.461538,-7.230769,0.001199,-0.027046,35.769231,2.615385,27.538462,-6.384615,20
17,3,15,0,0.062177,1,3.153846,1.692308,-0.002447,0.048855,-33.769231,51.384615,-35.076923,5.769231,22
18,3,15,0,-0.583829,1,-8.153846,9.923077,-0.05688,0.02834,18.615385,56.230769,-53.538462,-5.307692,30
19,3,15,0,0,0,-0.230769,3.461538,-0.006845,-0.113353,-34.692308,8.153846,61.538462,-18.307692,27
24,3,15,0,-0.5546,1,-5.538462,5.923077,-0.044585,0.008329,2.461538,33.461538,-22.538462,0.769231,28
26,3,15,0,0.531132,0,4.153846,-5,0.124279,-0.05011,97.230769,-49.461538,-21.384615,5.461538,29
0,4,2,1,0,1,-10,0,-0.205129,0.122549,-2,115,2,-3,1
2,4,2,1,-0.124353,0,-14,27,0.021391,0.252748,66,-77,-97,119,20
3,4,2,0,0.124353,0,3,-22,-0.083333,-0.113636,15,-58,132,-182,22
4,4,2,1,0,1,-14,-18,-0.259741,-0.144797,-144,-4,-44,-48,27
5,4,2,1,-0.124353,1,-14,-4,0.137255,0.103896,-34,95,-36,-104,6
7,4,2,1,0,1,-7,-7,-0.433567,-0.212122,-127,-82,44,4,26
8,4,2,0,0,0,11,17,-0.107143,-0.078947,1,74,-67,30,19
9,4,2,0,0.124353,1,9,-18,-0.118056,-0.5,-12,-14,35,-57,17
10,4,2,0,-0.124353,1,-10,14,-0.113361,0.357143,79,17,-91,38,16
11,4,2,1,0.124353,0,3,-13,0.25,-0.166667,68,51,90,-81,14
12,4,2,0,-0.124353,0,-21,2,-0.416667,0.129808,-81,-111,-35,108,15
13,4,2,1,-0.124353,1,-19,2,0.036364,-0.038462,47,119,-155,29,30
18,4,2,0,-0.124353,1,-4,18,-0.230769,0.266667,-150,103,-56,24,31
21,4,2,0,0,0,15,0,0.266667,-0.269231,120,-18,-37,-49,25
23,4,2,1,-0.124353,0,-8,6,-0.166666,-0.222223,149,-88,-38,66,28
24,4,2,0,0,1,8,-14,0.214286,0.127273,-84,61,30,-73,29
0,4,3,0,0.122459,1,2.5,-4.5,-0.160784,-0.053685,-72.5,38.5,76.5,-25.5,13
1,4,3,0,0.122459,1,8,-0.5,0.040064,-0.092525,-23,-26,35.5,-24,12
2,4,3,1,0.122459,1,11,-4.5,0.089519,-0.057284,-14,1.5,56.5,-77.5,14
3,4,3,0,0,1,-2.5,1,0.068628,-0.060897,-77.5,22,113,-108.5,23
4,4,3,1,0.122459,1,5.5,-5,0.038393,0.037377,64,107.5,2.5,-49.5,9
5,4,3,1,0,0,-5.5,-12.5,0.133968,-0.04304,43.5,-41.5,-28.5,-61.5,7
6,4,3,1,-0.122459,0,-4,16,0.091666,-0.150757,46.5,-21.5,25.5,84,25
8,4,3,0,0,1,-12,7,-0.133699,-0.033522,-80.5,-28.5,-67,53.5,10
11,4,3,0,0.244919,0,9.5,-20,0.184616,-0.28953,-32,10.5,84.5,16,18
15,4,3,0,0.122459,0,-1,-2.5,0.068182,-0.046521,62.5,75,-62.5,3,30
16,4,3,1,0.122459,1,8.5,8.5,0.079574,-0.127289,53.5,45,-25,46.5,19
17,4,3,1,0,0,9,-6.5,0.188899,0.005303,-31.5,44.5,78,-68.5,29
20,4,3,0,0.122459,0,-8.5,-13.5,-0.258742,-0.170049,-116.5,-129.5,-36.5,-11.5,26
21,4,3,1,0,1,-2.5,-11,0.033334,-0.176728,54.5,19,-7,-119,22
24,4,3,0,-0.122459,0,-8,-9.5,0.102272,-0.094705,-160,-97,19.5,-38.5,27
28,4,3,0,-0.122459,0,2.5,7,0.137821,-0.005555,-6,-36.5,10,20,31
0,4,4,0,0,0,-0.666667,0.666667,-0.057143,0.102742,-19.333333,24,-9.666667,-58,11
1,4,4,1,0.117002,0,7,6,0.086931,-0.108905,0,15.333333,73,-33.333333,14
2,4,4,0,0.124353,0,1.666667,-5.333333,-0.060691,0.069182,-1.333333,-55,-19.666667,-26.333333,12
3,4,4,0,-0.124353,1,0.333333,9,-0.130174,0.111966,-58.666667,32.666667,70.333333,-8.666667,21
5,4,4,1,0,1,0.666667,-2.666667,0.079085,0.022511,-22.333333,60.666667,63.666667,-55.666667,25
6,4,4,0,0.241355,1,9.333333,-7.666667,-0.04157,-0.216667,88.333333,-35.333333,55.666667,2,24
8,4,4,0,-0.241355,0,-8.333333,23.333333,-0.199741,0.051981,-53.666667,79.666667,-14.666667,58.666667,13
9,4,4,0,0,0,-17.333333,-3,-0.136096,-0.1125,-86.333333,-106.333333,8.666667,23,10
16,4,4,0,0.241355,0,13,3.333333,-0.127326,-0.164917,90.333333,54,-3,20,28
17,4,4,1,0.124353,1,-0.333333,-1,-0.076033,0.005254,-74.666667,-28,16.333333,7.666667,26
18,4,4,1,0,0,-7.666667,4.333333,-0.049267,0.041181,-98.666667,42,-26.333333,41.666667,19
20,4,4,1,-0.124353,1,-17.666667,-5.333333,-0.162122,0.020147,-163.333333,-37.333333,-21.666667,-14.333333,27
22,4,4,1,-0.124353,0,-7,5.666667,0.061111,0.057847,-25.333333,-34.666667,14.666667,10.666667,23
0,4,5,1,-0.122459,0,-1.5,3.25,-0.16751,0.030872,-77.5,80,35,-8.75,21
2,4,5,1,-0.179179,1,-6.666667,11.5,-0.005835,0.17176,-61.333333,-53.833333,-24.166667,17.416667,4
3,4,5,0,-0.244919,0,-5.75,8.25,-0.045357,-0.072825,-67.5,-0.25,81,-34,13
5,4,5,0,0.122459,0,-8.25,-8.75,0.069341,0.119787,-66.25,7.5,15.75,-20.75,10
6,4,5,1,0.231059,0,9.75,-13.25,0.029537,-0.128318,62,-79.25,74,-19.25,8
7,4,5,1,0.060283,0,9.666667,-1.833333,0.129135,0.031918,23.666667,41.916667,12.5,26.666667,9
11,4,5,0,0,0,-7,-4.75,-0.141419,-0.170166,5.25,-33.75,-50.25,22.5,17
12,4,5,0,0,0,3.5,-2.5,-0.02193,-0.146875,-5,4,7,46.75,28
15,4,5,1,-0.117002,1,3,7.333333,-0.070513,0.01514,34,40.666667,-30.333333,33.666667,31
16,4,5,1,0.184636,1,11.833333,-2.333333,-0.055389,-0.066598,16.166667,73.5,-17,-21.583333,29
18,4,5,1,0,1,-7,-5.5,-0.109448,-0.098328,-91,-21.75,-1.5,-52.25,27
19,4,5,0,-0.184636,1,-3.916667,5.25,-0.049241,-0.042269,83.583333,-13,-25,14.666667,30
20,4,5,0,0,0,-0.25,-3,-0.100525,-0.019967,-26.5,27,62,-62.5,22
23,4,5,0,0,0,4.75,1,0.050758,-0.042541,-14.5,17.25,35.75,-17.75,25
24,4,5,0,0,0,-5.75,2.25,-0.119231,0.014001,-100.25,6.5,-34.75,-8.25,26
0,4,6,0,0,1,-5.4,-3.6,-0.005649,-0.061642,-0.2,55.4,-14.4,-48.2,2
1,4,6,0,-0.062177,1,-2.8,3.05,-0.059684,-0.078376,-7.6,6.2,52.65,-55.55,22
3,4,6,0,-0.301638,1,-13.2,3.65,-0.054424,0.058053,-133,-20.7,59.5,-5.25,15
4,4,6,0,0.060283,1,3.45,-5,-0.151429,-0.149751,5.4,11.95,36.2,9.65,25
5,4,6,1,0.241355,0,2.6,-15.2,-0.004367,-0.019667,42.2,-29.4,34.6,-29.6,24
6,4,6,0,0.062177,0,-2.95,-4.65,0.055127,-0.100083,25.15,-35.4,-5.55,-52.3,7
8,4,6,0,-0.098121,0,-4.2,6,0.035955,0.134211,-12.8,71.2,-58.4,-10,9
10,4,6,1,0,0,10.4,4.2,0.049524,-0.034159,111.8,-12.8,-9.2,-30.4,11
13,4,6,1,0.410237,0,13.85,-13.15,0.199051,-0.094543,72.9,-12.4,26.9,-62.25,14
16,4,6,1,0.117002,1,4.6,4.2,-0.04646,0.086756,42.2,9.2,-22.4,33,18
17,4,6,1,0.056719,0,-0.5,-0.15,0.175297,-0.007027,37.2,-7.7,-7.25,59.15,30
19,4,6,0,-0.301638,0,0.9,5.7,-0.094879,-0.02195,71.8,-78.1,16.3,37.85,31
20,4,6,0,-0.124353,1,0.4,9.4,-0.067491,0.141106,-56.4,17.6,46.6,47.4,21
23,4,6,1,0,0,-7,-2.4,-0.021119,-0.02956,-73,-13.2,-13,-31.2,27
28,4,6,1,0.184636,0,1,-8.55,0.011966,0.035354,-76.5,15.85,35.55,-75.55,29
0,4,7,1,0.122459,1,2.333333,-2.833333,0.034675,-0.068982,32.833333,53.833333,-19,-50.333333,20
1,4,7,1,-0.062177,0,0.166667,0.8,-0.056284,0.001796,-49.5,-24.566667,32.533333,6,23
2,4,7,1,0.353518,1,10.666667,-4.833333,0.003459,-0.052909,57,-26.5,-11,18.833333,3
4,4,7,0,0,0,-4.7,-0.066667,-0.111997,0.072621,-59.066667,24.4,13.733333,33.3,10
5,4,7,1,0.244919,1,0,-12.166667,-0.00529,-0.043778,-49.833333,-8.166667,29.166667,-51.333333,27
6,4,7,1,0,1,-1.333333,3.166667,0.058855,-0.017595,53.666667,-44.333333,8.833333,-15.833333,11
7,4,7,0,0.379751,0,13.3,-7.833333,-0.01247,-0.029069,17.066667,-37,76.3,32.433333,8
9,4,7,0,0.108599,0,-4.666667,-2.166667,-0.004578,-0.034163,-78.333333,20,16.833333,19.666667,19
12,4,7,1,-0.293235,0,-3.533333,5.033333,-0.036483,-0.09917,-88.266667,5.233333,44.6,28.4,13
14,4,7,0,-0.456479,1,-7.4,5.6,-0.032002,0.108721,1,-82,-13.6,74,31
15,4,7,1,0.056719,1,5.9,0.3,-0.042993,-0.074928,68.133333,34.066667,-44.3,-3.033333,28
17,4,7,1,0.231059,1,5.333333,-2,0.142448,0.114423,24,-34.166667,45.333333,-1.833333,18
21,4,7,1,0.184636,1,-7.066667,-14.533333,-0.16727,-0.145173,-67.633333,-70.433333,-46.666667,-38.5,26
22,4,7,1,0.060283,1,3.333333,-4.5,0.032828,-0.022757,-32.666667,-38.833333,8,14.166667,25
29,4,7,1,-0.241355,1,-6.4,7.4,0.064126,-0.013368,84,-31.8,-43.8,57.8,30
0,4,8,1,0.339476,0,2,-6.142857,-0.024285,-0.120196,44.714286,7.714286,-31.428571,-7.285714,3
1,4,8,1,0.2773,0,9.5,-4.285714,0.030399,-0.009738,13.071429,-66.809524,50.333333,-9.952381,8
2,4,8,1,0.241355,1,4.285714,-2.428571,-0.06347,0.015156,-10.857143,-39.571429,7,17.571429,23
4,4,8,1,-0.117002,1,-5.238095,8.47619,-0.134528,-0.04808,-13.880952,12.761905,-19.5,58.97619,5
6,4,8,1,-0.117002,1,-8.857143,3.714286,-0.042423,0.09952,-69.571429,17.571429,6.714286,16.285714,10
7,4,8,1,0.317574,1,8,-3.166667,-0.038,-0.113097,17.333333,9.833333,63.666667,10.166667,14
9,4,8,0,-0.117002,1,-4.857143,3.142857,-0.051096,0.010276,-5.428571,-20.714286,-18.571429,5,11
12,4,8,1,0.122459,1,2.166667,-9.166667,0.050815,-0.126374,-53.666667,-23.333333,35,-27.5,29
13,4,8,0,-0.05188,0,-5.214286,-3.880952,0.049447,0.080084,-27.97619,-33.071429,-5.595238,32.52381,15
16,4,8,0,0,0,7.166667,2.166667,-0.038968,-0.043156,36.833333,-28.333333,24.166667,51.666667,31
17,4,8,0,0.456479,1,6.428571,-5.142857,0.276054,0.007443,-47.571429,12.571429,60.285714,9.714286,19
20,4,8,1,0.05188,0,-2.857143,-11.142857,-0.041345,-0.105199,-34.571429,-79.119048,35.595238,-10.190476,24
21,4,8,1,0.358357,0,-4.428571,-13.428571,-0.029332,-0.148906,-41.285714,-56.571429,-15.714286,-65.285714,27
22,4,8,0,0.301638,0,2.595238,-6.5,-0.050397,-0.009298,-87.285714,-55.642857,-24.285714,45.261905,26
25,4,8,0,0,1,-3.928571,4.357143,0.011391,0.015949,48.47619,12.214286,-62.761905,52.071429,30
1,4,9,1,-0.060283,1,-0.767857,2.946429,-0.09097,-0.050148,-50.625,-7.428571,52,0.267857,13
2,4,9,1,-0.046241,1,-2.25,1.839286,-0.056717,0.04728,-39.5,-31.982143,4.196429,57.196429,15
3,4,9,0,-0.379751,0,-7.142857,10.214286,-0.090766,0.107744,-22.910714,39.660714,-0.839286,-27.482143,12
4,4,9,1,0.440034,1,8.25,-3.821429,-0.032472,-0.068591,32.178571,-8.946429,14.178571,25.285714,8
5,4,9,0,0,0,1.5,-8.125,-0.00184,0.057638,-45.625,4.125,0.875,-16.875,6
7,4,9,1,0.339476,1,4.285714,-10.142857,-0.025682,-0.090078,27.142857,-39.428571,33.142857,19.571429,24
10,4,9,1,0.184636,0,9.25,-0.767857,0.034171,-0.057621,117.357143,-9.553571,1.071429,-22.75,18
11,4,9,0,-0.179179,1,-5.875,-1.535714,-0.057583,-0.015867,-71.071429,4.517857,24.232143,-8.321429,16
14,4,9,0,-0.414129,0,-9.571429,4.428571,-0.029411,0.051913,26.142857,8.714286,-78.857143,40.571429,30
17,4,9,0,-0.046241,1,3.196429,1.017857,0.112146,0.015545,-0.160714,-65.482143,71.642857,36.392857,31
19,4,9,0,0,0,4,3.375,-0.033727,0.047644,100.5,6.5,-19.5,-0.5,20
25,4,9,0,0,1,-7.553571,-0.857143,-0.124418,0.045964,-72.660714,-46.035714,-39.5,34.107143,26
28,4,9,0,0.241355,1,3.142857,-6.428571,0.015538,0.016059,-1.428571,-9.142857,22.714286,-60,29
0,4,10,0,0,1,-2.75,3.375,-0.155075,0.02903,26.5,33.25,-38.375,-23.625,12
1,4,10,0,-0.108599,0,6.125,3.125,0.009787,0.069285,-29.375,-15.25,57.625,29.5,21
3,4,10,1,-0.531132,1,-10.444444,3.666667,-0.027424,0.099971,-111.444444,-22.111111,20.666667,-13.444444,6
4,4,10,0,0.056719,1,1.125,2.25,0.031572,-0.034722,-1.125,4.75,10.5,-0.375,7
5,4,10,1,0.293235,1,9.541667,-5.916667,0.124948,0.040984,29.680556,21.430556,19.652778,-48.625,9
8,4,10,0,-0.531132,1,-9.888889,6.222222,-0.159528,-0.003826,-20.888889,26.111111,-51.777778,10.555556,17
14,4,10,0,-0.611856,1,-14.5,3.25,-0.085677,0.092603,-90.375,-26.375,-28.625,60.875,15
16,4,10,1,0.353518,1,9.583333,-4.097222,0.041142,-0.109863,58.194444,10.027778,29.277778,-15.138889,25
18,4,10,0,-0.244919,0,-3,4.375,-0.001951,-0.062321,36.625,51.25,-38.125,36,30
22,4,10,1,0.244919,1,5.25,-3.875,-0.030487,0.031526,-1.625,-36.5,-5.875,43.625,23
24,4,10,0,-0.086516,1,-5.25,3,-0.091463,0.008454,-65.875,8.625,-5.875,-14.25,27
26,4,10,0,0,1,7.375,2.5,0.100929,-0.044321,80.875,62.125,10.125,16.5,28
29,4,10,0,-0.440034,0,-5.375,8,-0.05116,0.053692,-22.625,-62.375,10.375,57.125,31
0,4,11,0,0,0,-4,1.222222,-0.045183,-0.042561,4.666667,12.777778,-27.333333,-2.666667,1
2,4,11,1,0.098121,0,-1,-1.444444,-0.023224,0.112916,-71.666667,-28.444444,-11.444444,21.888889,10
4,4,11,1,0.184636,0,-6,-1.555556,-0.175736,-0.050323,-82.444444,-10.333333,-12.777778,35.888889,26
6,4,11,1,0.399759,0,10.1,-0.877778,0.154267,-0.018948,87.566667,8.077778,13.466667,-29.744444,9
7,4,11,0,0.241355,1,0.333333,-2.777778,-0.027168,0.00154,27.444444,-42.333333,-19.555556,16.333333,11
12,4,11,1,0,1,-2.555556,-4.444444,0.064473,-0.084366,1.444444,-21.555556,-34.777778,35.777778,30
13,4,11,1,0.466827,1,6.555556,-7.333333,0.109461,0.014293,32.444444,-12.555556,20.444444,-17.666667,14
15,4,11,0,0.456479,0,13.666667,-5.444444,0.074672,-0.072165,105.444444,13.555556,-0.666667,-57.666667,29
16,4,11,0,0.098121,0,0.222222,-0.777778,0.007842,-0.069839,33.111111,22.555556,13.444444,-27.888889,22
18,4,11,0,-0.241355,1,0,5,-0.006628,-0.084534,17.555556,45,-18,53.444444,28
19,4,11,0,0.172774,1,3.333333,-4.777778,-0.049115,-0.054888,60.777778,-57.666667,14.555556,-4.222222,24
20,4,11,0,0.117002,0,-2.888889,-8.666667,-0.049251,-0.070789,-54.888889,-55,21.444444,0,23
21,4,11,0,-0.074653,0,-4.555556,-3.111111,-0.064106,-0.019304,13.888889,-58.888889,-5.777778,-7.222222,31
25,4,11,0,0,1,-4.533333,1.655556,-0.035373,-0.034467,-47.044444,-25.6,-1.322222,-2.377778,27
0,4,12,1,0.317574,1,2.6,-6.1,-0.028951,-0.110331,47.5,-18.8,-45.2,16,3
1,4,12,0,-0.108599,0,-4.4,-4.4,-0.024317,0.024042,-99,-35,37.4,21.1,15
2,4,12,1,0.086516,1,13.5,6.2,0.060911,0.043406,13.4,17.5,35.9,41.1,21
4,4,12,1,0.179179,0,-0.5,1.7,0.005045,0.04125,12.7,-28.6,-20.3,24.5,11
5,4,12,1,0.244919,0,0,-7.1,-0.125008,-0.027786,-59.1,-4.6,-0.9,-30.6,26
7,4,12,1,0.244919,0,-2.2,-6,-0.10835,-0.095801,-26.6,-51.1,15.4,18.7,27
8,4,12,0,-0.503256,0,-15.2,2.9,-0.075032,0.084148,-117.1,-1,-5.2,13.3,10
9,4,12,0,-0.548633,0,-13.1,-0.1,-0.1199,-0.003903,-76.1,-36,-21.7,28.8,16
12,4,12,0,0.6552,0,8.9,-9.4,0.128058,-0.099491,-26.8,-33.8,79,-5.4,14
13,4,12,1,0.244919,1,3.3,-6.6,0.069661,0.027553,33.1,-24.8,-15,-6,29
17,4,12,1,0.462117,0,5.6,-5.1,0.096002,0.039734,-7.5,-12.9,52.5,-36.3,18
19,4,12,0,-0.353518,0,-0.7,4.4,-0.085987,-0.045128,52.8,8,-15.1,15.1,28
20,4,12,0,-0.353518,1,-14.9,-0.5,-0.080051,-0.042287,-76.2,-13,14.9,-24.3,22
23,4,12,1,0.195115,1,2.1,1.1,0.063107,-0.043571,31.3,-12.3,16.2,-7.1,24
30,4,12,1,-0.258338,1,2.3,3.9,-0.049931,0.062415,-61.4,-48.2,94.4,10.3,31
0,4,13,1,-0.117002,1,-0.363636,-1.090909,0.058675,-0.050104,-25.363636,-18.454545,-18.636364,-35.909091,7
1,4,13,1,0.414129,0,9.818182,-7.636364,0.041962,-0.055533,49.545455,-26.909091,-11.818182,18,3
2,4,13,0,0.074653,0,0.272727,-1.727273,0.004317,-0.039576,10.727273,7.727273,6.363636,-28.909091,22
4,4,13,1,0.583011,0,3.545455,-6,0.008886,-0.059202,-11.181818,-10.909091,41.636364,13.545455,24
5,4,13,0,0,1,4.545455,-0.727273,-0.013451,-0.033195,-8.181818,42.909091,42.454545,-20.909091,13
6,4,13,0,0.358357,1,0,-2.090909,-0.061637,-0.107946,-20.727273,-10.909091,-5.363636,-22.363636,26
8,4,13,1,-0.127351,1,-6.545455,1,-0.085019,0.046755,-42.090909,3.636364,-2.727273,-12,18
9,4,13,0,-0.289776,0,-4.545455,6.090909,-0.073884,0.036612,17,-40.545455,-48.454545,31.363636,11
10,4,13,1,0.456479,1,10.545455,-1.545455,0.127256,-0.079287,69.909091,19.545455,-2.181818,9.636364,19
12,4,13,0,-0.098121,1,-6.454545,-5.909091,-0.025137,-0.01377,-126.454545,-41.636364,37.363636,53.818182,15
14,4,13,0,-0.225472,0,-3,0,-0.025798,0.002099,-1.545455,-16.545455,-28.272727,10.545455,29
16,4,13,1,0,0,4.545455,3.181818,-0.068783,-0.069956,55.909091,18.454545,-30.909091,2,17
20,4,13,1,0.05188,1,-1.181818,-5.090909,-0.033831,-0.039063,-39.272727,-31.363636,19.818182,-0.181818,25
21,4,13,1,0.241355,1,-3.545455,-10.272727,-0.04089,-0.05181,5.363636,-24.727273,-20.272727,-36.272727,23
27,4,13,1,-0.531132,1,2,7.818182,-0.007324,0.105773,26.545455,28.818182,14.727273,42,31
28,4,13,0,0,1,-4.636364,0.636364,-0.00249,0.028735,30.818182,-1,-50.272727,4.545455,30
0,4,14,0,-0.195115,0,-8.083333,-4.916667,-0.095279,-0.021608,-82.666667,-14.333333,-11.333333,23.833333,15
1,4,14,0,0,1,-2.25,-0.833333,-0.014286,-0.032303,-16.083333,-75.25,-11.166667,32.666667,5
